id,created,updated,filename,extension,mimeType,width,height,aspectRatio,bytes,hasAlpha,dominant,vibrant,muted,references,sourceTypes,sourceDocs,url
image-b26c9e75123f145ff8d96b0b7a0e455e74a071dd-2618x2114-png,2025-07-16T13:57:10Z,2025-07-16T13:57:10Z,Screenshot 2025-07-16 at 9.27.06 AM.png,png,image/png,2618,2114,1.2384105960264902,2413715,true,#859bf9,#94c137,#a27493,1,skill,will-i-regret-patrick,https://cdn.sanity.io/images/e5fj2khm/production/b26c9e75123f145ff8d96b0b7a0e455e74a071dd-2618x2114.png
image-ced91b330bb3fb9d6999c0bbc6c62449a9ae6b31-1000x600-png,2025-07-16T14:04:01Z,2025-07-16T14:04:01Z,Template (1).png,png,image/png,1000,600,1.6666666666666667,202773,true,#ebac97,#c8748a,#81807e,0,,,https://cdn.sanity.io/images/e5fj2khm/production/ced91b330bb3fb9d6999c0bbc6c62449a9ae6b31-1000x600.png
image-fb30ba7398d3fb54947735ebafc6a40f0afdcc02-512x512-png,2025-07-16T14:22:50Z,2025-07-16T14:22:50Z,hannahp.png,png,image/png,512,512,1,313864,false,#16a4ba,#16a4ba,#a67b65,3,releaseNote | skillAuthor,1-8-0-direct-from-the-team | hannahp,https://cdn.sanity.io/images/e5fj2khm/production/fb30ba7398d3fb54947735ebafc6a40f0afdcc02-512x512.png
image-eb5aeb03cb0c60e0a163cdab61a8e1391ffc7517-1282x692-jpg,2025-07-16T14:29:47Z,2025-07-16T14:29:47Z,GuO4pLMWMAADMg-.jpeg,jpg,image/jpeg,1282,692,1.8526011560693643,48566,false,#3b3c3c,#7f7f7f,#7c7c7c,0,,,https://cdn.sanity.io/images/e5fj2khm/production/eb5aeb03cb0c60e0a163cdab61a8e1391ffc7517-1282x692.jpg
image-18ffb8d466a0d913df706e83aa4af6e60d21b65f-400x400-jpg,2025-07-16T14:57:14Z,2025-07-16T14:57:14Z,XSs05Ac1_400x400.jpg,jpg,image/jpeg,400,400,1,23436,false,#d4443c,#d4443c,#c1786f,1,skillAuthor,caneraras,https://cdn.sanity.io/images/e5fj2khm/production/18ffb8d466a0d913df706e83aa4af6e60d21b65f-400x400.jpg
image-ab5d09ca9be3e1ba3d9865ff5da7b7420eb96069-1000x600-png,2025-07-16T15:03:00Z,2025-07-16T15:03:00Z,Template (2).png,png,image/png,1000,600,1.6666666666666667,337011,true,#ceb8a6,#d0ab91,#947959,1,skill,inspiration-caneraras,https://cdn.sanity.io/images/e5fj2khm/production/ab5d09ca9be3e1ba3d9865ff5da7b7420eb96069-1000x600.png
image-885951d8853b15cd718abe01b1e7b7fdb3d501fe-2774x1808-png,2025-07-16T15:30:44Z,2025-07-16T15:30:44Z,Screenshot 2025-07-16 at 11.30.17 AM.png,png,image/png,2774,1808,1.5342920353982301,1841635,true,#f1e3a1,#e6d056,#ac9c84,1,skill,bestword-joshm,https://cdn.sanity.io/images/e5fj2khm/production/885951d8853b15cd718abe01b1e7b7fdb3d501fe-2774x1808.png
image-f3a01609933bb1dd7b6337a66e54c4cb98c0557b-2760x1872-png,2025-07-16T15:42:08Z,2025-07-16T15:42:08Z,Screenshot 2025-07-16 at 11.41.47 AM.png,png,image/png,2760,1872,1.4743589743589745,2269801,true,#1239e6,#1239e6,#699cae,1,skill,devilsadvocate-devin,https://cdn.sanity.io/images/e5fj2khm/production/f3a01609933bb1dd7b6337a66e54c4cb98c0557b-2760x1872.png
image-fcb285468719c611ad2969501c3383efe10e2bb5-400x400-jpg,2025-07-16T15:45:30Z,2025-07-16T15:45:30Z,WWdIdBeJ_400x400.jpg,jpg,image/jpeg,400,400,1,21828,false,#c4c4bc,#34546c,#a06c62,1,skillAuthor,srikat,https://cdn.sanity.io/images/e5fj2khm/production/fcb285468719c611ad2969501c3383efe10e2bb5-400x400.jpg
image-55b5d8fda3c860b3f3b79a059839dcdf5b134b42-1318x680-png,2025-07-16T15:47:00Z,2025-07-16T15:47:00Z,GuLk-F1bsAAoqMu.png,png,image/png,1318,680,1.938235294117647,81566,false,#f4f8fc,#367fc8,#7c7c7c,1,skill,seo-desc-srikat,https://cdn.sanity.io/images/e5fj2khm/production/55b5d8fda3c860b3f3b79a059839dcdf5b134b42-1318x680.png
image-27a3d2fe0a16ce45a175bf480c7a1ae9fdb0f34e-1256x952-png,2025-07-16T15:57:40Z,2025-07-16T15:57:40Z,gen2.png,png,image/png,1256,952,1.319327731092437,207618,false,#cfc9b8,#ea147f,#6989a6,1,skill,2fa-gem,https://cdn.sanity.io/images/e5fj2khm/production/27a3d2fe0a16ce45a175bf480c7a1ae9fdb0f34e-1256x952.png
image-a54184916a419ec5152a88e77b99d7f1708e8942-3100x2034-png,2025-07-16T15:58:03Z,2025-07-16T15:58:03Z,gem1.png,png,image/png,3100,2034,1.5240904621435596,1049554,true,#049225,#2cec7c,#5fb477,0,,,https://cdn.sanity.io/images/e5fj2khm/production/a54184916a419ec5152a88e77b99d7f1708e8942-3100x2034.png
image-5257939bc0236ae574b8f9834006ec8c90d9e53e-3840x2160-png,2025-07-16T16:00:08Z,2025-07-16T16:00:08Z,Section_04-Gradient-01.png,png,image/png,3840,2160,1.7777777777777777,1598644,true,#f1c084,#2dcd67,#b07c63,1,skill,2fa-gem,https://cdn.sanity.io/images/e5fj2khm/production/5257939bc0236ae574b8f9834006ec8c90d9e53e-3840x2160.png
image-f01290615f0ce4e8c2d2b215ee998d03fb2255d4-512x512-png,2025-07-16T16:02:58Z,2025-07-16T16:02:58Z,gem.png,png,image/png,512,512,1,161822,false,#4b382d,#b9885a,#a47553,1,skillAuthor,gem_ray,https://cdn.sanity.io/images/e5fj2khm/production/f01290615f0ce4e8c2d2b215ee998d03fb2255d4-512x512.png
image-cd81dd74f4b44100cf47c14d60fc3a86f9ce6675-400x400-jpg,2025-07-16T21:58:05Z,2025-07-16T21:58:05Z,CtYA9rNh_400x400.jpg,jpg,image/jpeg,400,400,1,45087,false,#cbda57,#c2dd1b,#5886a1,2,skillAuthor,anvanvan | An Van,https://cdn.sanity.io/images/e5fj2khm/production/cd81dd74f4b44100cf47c14d60fc3a86f9ce6675-400x400.jpg
image-96f9b7d9ae5e3f1a30af1e0019d80d374ccab316-2654x1842-png,2025-07-16T22:04:51Z,2025-07-16T22:04:51Z,Screenshot 2025-07-16 at 6.04.23 PM.png,png,image/png,2654,1842,1.4408251900108577,2629482,true,#0e0f19,#2057b3,#ac6676,1,skill,workout-an,https://cdn.sanity.io/images/e5fj2khm/production/96f9b7d9ae5e3f1a30af1e0019d80d374ccab316-2654x1842.png
image-dc985084b9d1753eb509c3d49a3584d1cc58c8a2-1924x1242-png,2025-07-16T22:06:41Z,2025-07-16T22:06:41Z,Screenshot 2025-07-14 at 6.25.16 PM.png,png,image/png,1924,1242,1.5491143317230274,1630855,true,#bbc1c5,#ce5948,#938655,1,skill,horoscope-hannah,https://cdn.sanity.io/images/e5fj2khm/production/dc985084b9d1753eb509c3d49a3584d1cc58c8a2-1924x1242.png
image-b777f34b9d936202d583206cd5cec0177ce35271-2400x1260-png,2025-07-16T22:38:55Z,2025-07-16T22:38:55Z,Skills Gallery.png,png,image/png,2400,1260,1.9047619047619047,440521,true,#fad8aa,#ccbb8d,#8f8a5e,2,skillsLandingPage,skillsLandingPage,https://cdn.sanity.io/images/e5fj2khm/production/b777f34b9d936202d583206cd5cec0177ce35271-2400x1260.png
image-05a9a1ea4b3eb4eb4fa7dd11be5cae788349186f-1378x720-jpg,2025-07-17T14:59:22Z,2025-07-17T14:59:22Z,GvK3krHXYAAKEh3.jpeg,jpg,image/jpeg,1378,720,1.913888888888889,60853,false,#bcbcbc,#7f7f7f,#7c7c7c,1,skill,no-pierre,https://cdn.sanity.io/images/e5fj2khm/production/05a9a1ea4b3eb4eb4fa7dd11be5cae788349186f-1378x720.jpg
image-8545131f3e8157941187baf85e59ab1cdddf7de5-2640x1882-png,2025-07-17T16:19:40Z,2025-07-17T16:19:40Z,Screenshot 2025-07-17 at 12.19.24 PM.png,png,image/png,2640,1882,1.4027630180658874,2457417,true,#098933,#089439,#518864,1,skill,phil-bennyb,https://cdn.sanity.io/images/e5fj2khm/production/8545131f3e8157941187baf85e59ab1cdddf7de5-2640x1882.png
image-063cf1ac4d4ec0e2b07a3b7b96b4a688aca531fd-3840x2328-png,2025-07-21T21:36:42Z,2025-07-21T21:36:42Z,image (5).png,png,image/png,3840,2328,1.6494845360824741,11234750,true,#c1b9ae,#ad7151,#8c7f71,2,skill,graham,https://cdn.sanity.io/images/e5fj2khm/production/063cf1ac4d4ec0e2b07a3b7b96b4a688aca531fd-3840x2328.png
image-b07601f6534f7764625b4364175628031266ddeb-2572x1854-png,2025-07-21T22:18:01Z,2025-07-21T22:18:01Z,Screenshot 2025-07-21 at 6.17.13 PM.png,png,image/png,2572,1854,1.3872707659115426,1917668,true,#c99fa5,#339dc7,#b04eaf,1,skill,graham,https://cdn.sanity.io/images/e5fj2khm/production/b07601f6534f7764625b4364175628031266ddeb-2572x1854.png
image-037f80fb75e8ac58bf6f0d4bff6ab96929844b95-568x380-png,2025-07-22T16:16:16Z,2025-07-22T16:16:16Z,SmartShopper.png,png,image/png,568,380,1.4947368421052631,127351,true,#f1d087,#e4a51a,#9b8a85,0,,,https://cdn.sanity.io/images/e5fj2khm/production/037f80fb75e8ac58bf6f0d4bff6ab96929844b95-568x380.png
image-c47ad63fb199a2ecc7cd708471697d80b39a653b-568x380-png,2025-07-22T16:16:30Z,2025-07-22T16:16:30Z,SmartShopper-1.png,png,image/png,568,380,1.4947368421052631,98807,true,#f5d589,#cabe90,#8f836c,0,,,https://cdn.sanity.io/images/e5fj2khm/production/c47ad63fb199a2ecc7cd708471697d80b39a653b-568x380.png
image-876d097e5b9bdc7cca6cfe7e45d18edd428c7738-568x380-png,2025-07-22T16:17:30Z,2025-07-22T16:17:30Z,Every-edit.png,png,image/png,568,380,1.4947368421052631,71495,true,#0a0a0b,#7cb4e4,#7c7c6c,0,,,https://cdn.sanity.io/images/e5fj2khm/production/876d097e5b9bdc7cca6cfe7e45d18edd428c7738-568x380.png
image-c4bd757bf64cfbf922a9c931f2fd517920e8d391-1704x1140-png,2025-07-22T17:03:28Z,2025-07-22T17:03:28Z,SmartShopper.png,png,image/png,1704,1140,1.4947368421052631,805462,true,#f2d087,#e6a418,#837361,0,,,https://cdn.sanity.io/images/e5fj2khm/production/c4bd757bf64cfbf922a9c931f2fd517920e8d391-1704x1140.png
image-9a01af42b518a0d2c2403c3fafcc67892ed6d9b9-1704x1140-png,2025-07-22T17:04:05Z,2025-07-22T17:04:05Z,SmartShopper.png,png,image/png,1704,1140,1.4947368421052631,696212,true,#f5d589,#cbbf90,#90846c,1,skill,smartshopper-tanduyha,https://cdn.sanity.io/images/e5fj2khm/production/9a01af42b518a0d2c2403c3fafcc67892ed6d9b9-1704x1140.png
image-fc609e3f0755810311df0d0bc330b7bdee251c15-1704x1140-png,2025-07-22T17:04:28Z,2025-07-22T17:04:28Z,Every-edit.png,png,image/png,1704,1140,1.4947368421052631,464441,true,#8bb0ea,#8494d4,#5c7484,1,skill,every-edit-danshipper,https://cdn.sanity.io/images/e5fj2khm/production/fc609e3f0755810311df0d0bc330b7bdee251c15-1704x1140.png
image-7e724093af7891d3486ec2d55037f2c989b1a9d1-3414x2184-jpg,2025-07-23T14:46:53Z,2025-07-23T14:46:53Z,Gwixy_LXoAIOSXz.jpeg,jpg,image/jpeg,3414,2184,1.5631868131868132,279342,false,#f46e76,#f46e76,#a07c67,1,skill,cuban-noah,https://cdn.sanity.io/images/e5fj2khm/production/7e724093af7891d3486ec2d55037f2c989b1a9d1-3414x2184.jpg
image-48f9075b00d43cdef81846ec23f33429f7d2c01b-400x400-jpg,2025-07-23T14:47:33Z,2025-07-23T14:47:33Z,0kTXwO9g_400x400.jpg,jpg,image/jpeg,400,400,1,25764,false,#818181,#3fbf8f,#818181,1,skillAuthor,medstudentnoah,https://cdn.sanity.io/images/e5fj2khm/production/48f9075b00d43cdef81846ec23f33429f7d2c01b-400x400.jpg
image-86ce2741d3d3929ee50b1c3fe0070baee58f6b37-400x400-jpg,2025-07-24T15:03:43Z,2025-07-24T15:03:43Z,egor.jpg,jpg,image/jpeg,400,400,1,17114,false,#794b35,#bc7a5c,#a36f55,1,skillAuthor,eg0rev,https://cdn.sanity.io/images/e5fj2khm/production/86ce2741d3d3929ee50b1c3fe0070baee58f6b37-400x400.jpg
image-9ec881a1ae89c4a0e25fa815ee3bedf72ad70de3-1662x1064-jpg,2025-07-24T15:04:40Z,2025-07-24T15:04:40Z,egor image.jpeg,jpg,image/jpeg,1662,1064,1.5620300751879699,115302,false,#fcfcec,#d4d42a,#7e7f72,0,,,https://cdn.sanity.io/images/e5fj2khm/production/9ec881a1ae89c4a0e25fa815ee3bedf72ad70de3-1662x1064.jpg
image-f10a741b38ca7297ec6d85bd641af3168cd15062-400x400-jpg,2025-07-24T15:16:53Z,2025-07-24T15:16:53Z,ZZaa1OIg_400x400.jpg,jpg,image/jpeg,400,400,1,26113,false,#997a6a,#b1764d,#997a6a,1,skillAuthor,dmytrozakhar,https://cdn.sanity.io/images/e5fj2khm/production/f10a741b38ca7297ec6d85bd641af3168cd15062-400x400.jpg
image-57f4488a65be97600b20622ba58754af20a32f9c-3404x1782-png,2025-07-24T15:18:35Z,2025-07-24T15:18:35Z,f15ec9d8f359-Screenshot_2025_07_23_at_14.50.01.png,png,image/png,3404,1782,1.9102132435465768,3883972,true,#b6bdcb,#4562ad,#4c74a2,0,,,https://cdn.sanity.io/images/e5fj2khm/production/57f4488a65be97600b20622ba58754af20a32f9c-3404x1782.png
image-a126698ba79ad39d29b1cd3750ba779a08394926-2872x2074-png,2025-07-24T16:15:35Z,2025-07-24T16:15:35Z,Screenshot 2025-07-24 at 12.12.24 PM.png,png,image/png,2872,2074,1.3847637415621987,2423447,true,#d39aa3,#bc6c84,#987767,1,skill,promo-egor,https://cdn.sanity.io/images/e5fj2khm/production/a126698ba79ad39d29b1cd3750ba779a08394926-2872x2074.png
image-20863e799a604c7ff6066ac52d69216f11719ded-3414x2184-jpg,2025-07-24T17:05:27Z,2025-07-24T17:05:27Z,GwoxuwHWkAcdCjH.jpeg,jpg,image/jpeg,3414,2184,1.5631868131868132,288537,false,#b5c4d7,#de5c8e,#9d6787,1,skill,carnegie-noah,https://cdn.sanity.io/images/e5fj2khm/production/20863e799a604c7ff6066ac52d69216f11719ded-3414x2184.jpg
image-0f021f7c7b252386443c137c925282eca2d6bc05-400x400-jpg,2025-07-24T19:55:35Z,2025-07-24T19:55:35Z,jack cohen.jpg,jpg,image/jpeg,400,400,1,14894,false,#a08f78,#e70525,#a08f78,1,skillAuthor,@itsjackcohen,https://cdn.sanity.io/images/e5fj2khm/production/0f021f7c7b252386443c137c925282eca2d6bc05-400x400.jpg
image-f34224998e71684b7053a0c97a04d3b94392e7f8-400x400-jpg,2025-07-24T20:16:27Z,2025-07-24T20:16:27Z,jasper.jpg,jpg,image/jpeg,400,400,1,19276,false,#291f1c,#82533e,#a67056,1,skillAuthor,jasperketone,https://cdn.sanity.io/images/e5fj2khm/production/f34224998e71684b7053a0c97a04d3b94392e7f8-400x400.jpg
image-48d6c90f7ad88f9afc6446942d4accef058eea00-400x400-jpg,2025-07-24T20:32:00Z,2025-07-24T20:32:00Z,NpW0R4MH_400x400.jpg,jpg,image/jpeg,400,400,1,15932,false,#f4d48c,#ecca72,#a38173,1,skillAuthor,@wdrynt,https://cdn.sanity.io/images/e5fj2khm/production/48d6c90f7ad88f9afc6446942d4accef058eea00-400x400.jpg
image-14c82b5abdce8bcac08f4891a0abdba78acddd47-2864x1876-png,2025-07-25T13:06:38Z,2025-07-25T13:06:38Z,Screenshot 2025-07-25 at 9.06.20 AM.png,png,image/png,2864,1876,1.5266524520255864,4114322,true,#98877c,#c7a233,#98877c,1,skill,fenton-jack,https://cdn.sanity.io/images/e5fj2khm/production/14c82b5abdce8bcac08f4891a0abdba78acddd47-2864x1876.png
image-7e0468aedab1d2d677bcf22c0bc1696fa476df9d-3794x1844-jpg,2025-07-25T13:12:38Z,2025-07-25T13:12:38Z,_fenton screenshot.jpg,jpg,image/jpeg,3794,1844,2.0574837310195226,725845,false,#503733,#6a4fad,#614c93,1,skill,fenton-jack,https://cdn.sanity.io/images/e5fj2khm/production/7e0468aedab1d2d677bcf22c0bc1696fa476df9d-3794x1844.jpg
image-c4fa20d388e88f9750099c44ee8780ca76db4879-400x400-jpg,2025-07-25T13:13:48Z,2025-07-25T13:13:48Z,_weekly Alex Pines.jpg,jpg,image/jpeg,400,400,1,23950,false,#d4c8b7,#d67a28,#a28068,1,skillAuthor,wwwalexpinescom,https://cdn.sanity.io/images/e5fj2khm/production/c4fa20d388e88f9750099c44ee8780ca76db4879-400x400.jpg
image-b57352747bf5d14d687e47c4dfeb3528c230e79d-2426x1720-png,2025-07-25T13:19:48Z,2025-07-25T13:19:48Z,Screenshot 2025-07-25 at 9.19.24 AM.png,png,image/png,2426,1720,1.4104651162790698,1562130,true,#f7f080,#c7b567,#928d79,0,,,https://cdn.sanity.io/images/e5fj2khm/production/b57352747bf5d14d687e47c4dfeb3528c230e79d-2426x1720.png
image-d7c2ff01c698ccd8bde2772de23252aaee6c6ae3-1456x1112-png,2025-07-25T13:21:05Z,2025-07-25T13:21:05Z,Screenshot 2025-07-25 at 9.20.48 AM.png,png,image/png,1456,1112,1.3093525179856116,275422,true,#a85f6c,#d06884,#a85f6c,0,,,https://cdn.sanity.io/images/e5fj2khm/production/d7c2ff01c698ccd8bde2772de23252aaee6c6ae3-1456x1112.png
image-f29338c4a2080978bbfe27059794ab12baee8877-500x500-jpg,2025-07-25T13:22:03Z,2025-07-25T13:22:03Z,_verify Aleksey photo.jpeg,jpg,image/jpeg,500,500,1,45567,false,#f4d3ae,#a86949,#a77e5b,1,skillAuthor,httpswwwlinkedincominalexey-rubtsov-bg,https://cdn.sanity.io/images/e5fj2khm/production/f29338c4a2080978bbfe27059794ab12baee8877-500x500.jpg
image-4993e100567c1a5970700026046ec864e2d9c83f-1536x1024-png,2025-07-25T13:22:25Z,2025-07-25T13:22:25Z,_verify asset 1.png,png,image/png,1536,1024,1.5,3353795,false,#067873,#e7811a,#64a46d,1,skill,verify-aleksey,https://cdn.sanity.io/images/e5fj2khm/production/4993e100567c1a5970700026046ec864e2d9c83f-1536x1024.png
image-59386d3ae78e9274598f8776fada935816cd5d71-2594x1730-png,2025-07-25T13:26:21Z,2025-07-25T13:26:21Z,Screenshot 2025-07-25 at 9.25.57 AM.png,png,image/png,2594,1730,1.499421965317919,2324608,true,#423537,#b7a554,#6a8494,1,skill,verify-aleksey,https://cdn.sanity.io/images/e5fj2khm/production/59386d3ae78e9274598f8776fada935816cd5d71-2594x1730.png
image-e62e6798cf3875bf8303c592c60e268729c79b5d-2814x1486-png,2025-07-25T13:28:16Z,2025-07-25T13:28:16Z,_shouldiworkhere.png,png,image/png,2814,1486,1.8936742934051145,1116786,true,#eed7ad,#d7b889,#b5976d,1,skill,should-i-work-here-shazncaz,https://cdn.sanity.io/images/e5fj2khm/production/e62e6798cf3875bf8303c592c60e268729c79b5d-2814x1486.png
image-eb39b31a53a89280a365d7fa40e97d6e08166494-2582x1830-png,2025-07-25T13:31:00Z,2025-07-25T13:31:00Z,Screenshot 2025-07-25 at 9.30.44 AM.png,png,image/png,2582,1830,1.4109289617486338,1411446,true,#dfc8d1,#c88290,#898989,1,skill,should-i-work-here-shazncaz,https://cdn.sanity.io/images/e5fj2khm/production/eb39b31a53a89280a365d7fa40e97d6e08166494-2582x1830.png
image-4005534673c2eb339c8d3ff872ef92ac17e66cde-3414x2190-png,2025-07-25T13:33:04Z,2025-07-25T13:33:04Z,_deepdive.png,png,image/png,3414,2190,1.558904109589041,2938544,true,#c1b1db,#f27173,#ab7e6b,1,skill,deepdive-noah,https://cdn.sanity.io/images/e5fj2khm/production/4005534673c2eb339c8d3ff872ef92ac17e66cde-3414x2190.png
image-e066e74ce97476eb302f23dffe27b3f40fa62542-800x800-jpg,2025-07-25T13:36:02Z,2025-07-25T13:36:02Z,_mermaid-diagram Kainoa Newton.jpeg,jpg,image/jpeg,800,800,1,80234,false,#363e61,#b4b736,#97a64e,1,skillAuthor,httpswwwlinkedincominkainoa-newton-36b193307,https://cdn.sanity.io/images/e5fj2khm/production/e066e74ce97476eb302f23dffe27b3f40fa62542-800x800.jpg
image-fcb93562c18454ba795e94e08ec8b8663724cd0d-800x800-jpg,2025-07-25T13:37:11Z,2025-07-25T13:37:11Z,1747157180362.jpeg,jpg,image/jpeg,800,800,1,81610,false,#446c34,#af6f52,#907e6c,0,,,https://cdn.sanity.io/images/e5fj2khm/production/fcb93562c18454ba795e94e08ec8b8663724cd0d-800x800.jpg
image-56cf2eff12dc5aaf87aa8d48e3a1ef57d744b8d7-400x400-jpg,2025-07-25T13:37:38Z,2025-07-25T13:37:38Z,_axios Brian Rumao.jpg,jpg,image/jpeg,400,400,1,25498,false,#b76f43,#b76f43,#b27858,1,skillAuthor,httpswwwlinkedincominbrianrumao,https://cdn.sanity.io/images/e5fj2khm/production/56cf2eff12dc5aaf87aa8d48e3a1ef57d744b8d7-400x400.jpg
image-6053798ca5dc56d12da3f41471abb75d3b8efca5-3246x2270-png,2025-07-25T13:54:17Z,2025-07-25T13:54:17Z,_stock.png,png,image/png,3246,2270,1.429955947136564,1709191,true,#fcf4fa,#c836a3,#6c99ac,1,skill,stock-ehcoco,https://cdn.sanity.io/images/e5fj2khm/production/6053798ca5dc56d12da3f41471abb75d3b8efca5-3246x2270.png
image-ed0ca7083bba4fd419857348a42135ae1ec07652-800x800-jpg,2025-07-25T14:05:33Z,2025-07-25T14:05:33Z,_stoic oliver B photo.jpeg,jpg,image/jpeg,800,800,1,244056,false,#53463a,#be9339,#7f7660,1,skillAuthor,httpswwwlinkedincominoliver-burgos,https://cdn.sanity.io/images/e5fj2khm/production/ed0ca7083bba4fd419857348a42135ae1ec07652-800x800.jpg
image-f3e4a0c51877f5fed6ce7c2f2b281ba834b9b0a9-826x454-png,2025-07-25T14:11:31Z,2025-07-25T14:11:31Z,_stoic.png,png,image/png,826,454,1.8193832599118942,122751,true,#1a5068,#329ccc,#6c9c9c,1,skill,stoic-oliver,https://cdn.sanity.io/images/e5fj2khm/production/f3e4a0c51877f5fed6ce7c2f2b281ba834b9b0a9-826x454.png
image-ca3424cddeb88e032268ed48d2b4cd86ad60d12b-2576x1794-png,2025-07-25T14:12:20Z,2025-07-25T14:12:20Z,Screenshot 2025-07-25 at 10.12.04 AM.png,png,image/png,2576,1794,1.435897435897436,1674691,true,#f3ada5,#d77282,#7f7f7f,1,skill,stoic-oliver,https://cdn.sanity.io/images/e5fj2khm/production/ca3424cddeb88e032268ed48d2b4cd86ad60d12b-2576x1794.png
image-9a89956ec5a6fb0a4a8dba444cd81abbd0092728-839x839-png,2025-07-28T20:39:27Z,2025-07-28T20:39:27Z,Skills Author Placeholder.png,png,image/png,839,839,1,1266755,true,#85abf8,#e43f2a,#871e11,9,skillAuthor,@ehcocc | @leon.hubert27 | @quantstoregpt | @aaronwiseup | @bradenr402 | @bonik | Jeremy Allen | Christopher Greer | Yahav Kosoi,https://cdn.sanity.io/images/e5fj2khm/production/9a89956ec5a6fb0a4a8dba444cd81abbd0092728-839x839.png
image-e7f66fba1affa2e073c6e18d31dd34b51bfe4710-400x400-jpg,2025-07-28T21:35:37Z,2025-07-28T21:35:37Z,AbduRahman.jpg,jpg,image/jpeg,400,400,1,20924,false,#d1b088,#a75517,#9e815b,1,skillAuthor,abdurahmansb,https://cdn.sanity.io/images/e5fj2khm/production/e7f66fba1affa2e073c6e18d31dd34b51bfe4710-400x400.jpg
image-3cbe2e5e8e2bb45e349ea73b7e4c829d815f3df0-400x400-jpg,2025-07-28T21:42:50Z,2025-07-28T21:42:50Z,Ruben C photo.jpg,jpg,image/jpeg,400,400,1,15912,false,#06d1f2,#06d1f2,#6b6cb5,1,skillAuthor,@RubenCarpinteri,https://cdn.sanity.io/images/e5fj2khm/production/3cbe2e5e8e2bb45e349ea73b7e4c829d815f3df0-400x400.jpg
image-4207d38d832baa1d452440b7350d7777d6bf3904-200x200-jpg,2025-07-28T21:43:32Z,2025-07-28T21:43:32Z,katherine.jpg,jpg,image/jpeg,200,200,1,5522,false,#6b4f3e,#9a5d44,#9f7059,1,skillAuthor,httpswwwlinkedincominkatmcwallace,https://cdn.sanity.io/images/e5fj2khm/production/4207d38d832baa1d452440b7350d7777d6bf3904-200x200.jpg
image-248526ab84fecab628ab31bb9a4781d274eaad58-400x400-jpg,2025-07-28T21:46:49Z,2025-07-28T21:46:49Z,Marwan.jpg,jpg,image/jpeg,400,400,1,32732,false,#b2bec0,#da4928,#a28752,1,skillAuthor,@marwanandonly,https://cdn.sanity.io/images/e5fj2khm/production/248526ab84fecab628ab31bb9a4781d274eaad58-400x400.jpg
image-86ef4bd2258daf691a8c38907d00b8a6de48009e-400x400-jpg,2025-07-28T21:48:47Z,2025-07-28T21:48:47Z,Sajid.jpg,jpg,image/jpeg,400,400,1,32432,false,#a48360,#c10939,#a48360,1,skillAuthor,@retireonmars,https://cdn.sanity.io/images/e5fj2khm/production/86ef4bd2258daf691a8c38907d00b8a6de48009e-400x400.jpg
image-92b3c31f19d12e657ecc54790bf26ad671fc9a85-400x400-jpg,2025-07-28T21:49:46Z,2025-07-28T21:49:46Z,Piyush.jpg,jpg,image/jpeg,400,400,1,24786,false,#c0bdb3,#934050,#a37e58,1,skillAuthor,pleasepushh,https://cdn.sanity.io/images/e5fj2khm/production/92b3c31f19d12e657ecc54790bf26ad671fc9a85-400x400.jpg
image-7aa99316e9d1746d1ce07e806119a4761c070393-1184x1188-png,2025-07-28T21:50:28Z,2025-07-28T21:50:28Z,Tahin Rahman.png,png,image/png,1184,1188,0.9966329966329966,446133,true,#b2b2b2,#7f7f7f,#7c7c7c,1,skillAuthor,tahins,https://cdn.sanity.io/images/e5fj2khm/production/7aa99316e9d1746d1ce07e806119a4761c070393-1184x1188.png
image-67ecda9c0f2482cb96985e07c285e99e6f95c31c-800x800-jpg,2025-07-28T21:52:59Z,2025-07-28T21:52:59Z,Rafi T.jpeg,jpg,image/jpeg,800,800,1,129297,false,#a2c3f4,#b73a24,#939669,1,skillAuthor,Rafi Tanzim,https://cdn.sanity.io/images/e5fj2khm/production/67ecda9c0f2482cb96985e07c285e99e6f95c31c-800x800.jpg
image-e1c353302c2c68f5cbd798f87832b7fc045eebcc-2876x1710-png,2025-07-28T22:05:16Z,2025-07-28T22:05:16Z,:calcio.png,png,image/png,2876,1710,1.6818713450292397,2474592,true,#a7c3d5,#f48c15,#b45cac,1,skill,calcio-ruben,https://cdn.sanity.io/images/e5fj2khm/production/e1c353302c2c68f5cbd798f87832b7fc045eebcc-2876x1710.png
image-089430043e67c0644645d21fbf2a9b5ecb3eeb64-3728x2082-png,2025-07-28T22:08:38Z,2025-07-28T22:08:38Z,:ad-writer.png,png,image/png,3728,2082,1.7905859750240154,3125268,true,#f4b0b5,#ac9d52,#8a7263,1,skill,ad-writer-jake,https://cdn.sanity.io/images/e5fj2khm/production/089430043e67c0644645d21fbf2a9b5ecb3eeb64-3728x2082.png
image-749fdcd92dc0e9f0ac4a1fb2aff8909e4276ac87-1364x1748-png,2025-07-28T22:15:09Z,2025-07-28T22:15:09Z,Screenshot 2025-07-28 at 6.14.36 PM.png,png,image/png,1364,1748,0.7803203661327232,1350704,true,#f3b2c3,#b99a45,#85847e,1,skill,gmailtodoextractor-abdu,https://cdn.sanity.io/images/e5fj2khm/production/749fdcd92dc0e9f0ac4a1fb2aff8909e4276ac87-1364x1748.png
